;QV2M;RH2M;PS;T2M;T2M_MIN;T2M_MAX;WS10M;WS50M;WS10M_MAX;WS50M_MAX;WS10M_MIN;WS50M_MIN;T2M_MIN_MINIMO;T2M_MAX_MAXIMO;WS10M_MAX_MAXIMO;WS50M_MAX_MAXIMO;WS10M_MIN_MINIMO;WS50M_MIN_MINIMO;center_point;envelope
20030531;15.708852459016391;74.49655737704919;98.6888524590164;26.41573770491803;21.507377049180327;32.91639344262295;3.967704918032787;5.891311475409836;5.747704918032787;7.63672131147541;2.602786885245902;4.343606557377049;18.65;35.41;8.78;11.05;0.79;0.9;POINT (-37 -6);POLYGON ((-37.125 -6.125, -36.875 -6.125, -36.875 -5.875, -37.125 -5.875, -37.125 -6.125))
20030731;13.062950819672132;64.81557377049181;98.88901639344262;26.02622950819672;20.073278688524592;33.73081967213115;5.536393442622951;7.4234426229508195;7.481147540983607;9.34377049180328;3.6514754098360656;5.631311475409836;17.12;35.48;9.41;11.59;1.49;2.4;POINT (-37 -6);POLYGON ((-37.125 -6.125, -36.875 -6.125, -36.875 -5.875, -37.125 -5.875, -37.125 -6.125))
20030930;11.82377049180328;55.81327868852459;98.882131147541;27.447868852459017;20.403606557377053;36.22344262295082;6.409672131147541;8.145245901639344;8.37049180327869;10.57081967213115;4.165245901639344;5.98344262295082;18.21;39.35;10.09;12.76;1.89;3.18;POINT (-37 -6);POLYGON ((-37.125 -6.125, -36.875 -6.125, -36.875 -5.875, -37.125 -5.875, -37.125 -6.125))
20031130;12.060327868852458;51.29032786885246;98.58131147540983;29.28344262295082;22.25426229508197;38.22459016393442;6.754262295081967;8.307868852459016;9.18672131147541;11.474098360655738;4.258196721311475;5.672295081967213;20.71;39.46;10.26;12.77;2.41;2.8;POINT (-37 -6);POLYGON ((-37.125 -6.125, -36.875 -6.125, -36.875 -5.875, -37.125 -5.875, -37.125 -6.125))
20040131;14.521129032258065;63.21258064516129;98.5482258064516;28.43951612903226;23.179354838709678;35.362258064516126;5.3425806451612905;6.787096774193548;7.239032258064516;9.06258064516129;3.3977419354838707;4.828709677419355;21.12;39.72;9.95;12.41;1.3;1.52;POINT (-37 -6);POLYGON ((-37.125 -6.125, -36.875 -6.125, -36.875 -5.875, -37.125 -5.875, -37.125 -6.125))
20040331;16.679166666666667;81.09233333333333;98.606;25.648333333333333;21.309833333333334;31.1565;4.123666666666667;6.185999999999999;6.083166666666667;7.8015;2.7101666666666664;4.783833333333333;18.81;32.65;8.09;10.25;0.96;1.29;POINT (-37 -6);POLYGON ((-37.125 -6.125, -36.875 -6.125, -36.875 -5.875, -37.125 -5.875, -37.125 -6.125))
20040531;15.844262295081966;76.40737704918034;98.68196721311476;25.968852459016396;21.144754098360654;32.16163934426229;4.270491803278689;6.330655737704919;6.152131147540983;7.940983606557377;2.796229508196721;4.946393442622951;19.06;34.51;8.44;10.7;1.77;3.01;POINT (-37 -6);POLYGON ((-37.125 -6.125, -36.875 -6.125, -36.875 -5.875, -37.125 -5.875, -37.125 -6.125))
20040731;14.251967213114757;72.84360655737704;98.94049180327868;25.225737704918032;20.22327868852459;31.92967213114754;4.9093442622950825;6.956229508196721;7.0401639344262295;8.850983606557376;3.069508196721312;5.236229508196721;17.37;34.58;10.47;13.41;1.86;3.0;POINT (-37 -6);POLYGON ((-37.125 -6.125, -36.875 -6.125, -36.875 -5.875, -37.125 -5.875, -37.125 -6.125))
20040930;12.118032786885246;57.98852459016394;98.89918032786886;27.06311475409836;20.327213114754095;35.63360655737705;6.523114754098361;8.314098360655738;8.539180327868852;10.594590163934424;4.371967213114754;6.293770491803279;17.96;37.9;10.09;12.66;1.27;1.43;POINT (-37 -6);POLYGON ((-37.125 -6.125, -36.875 -6.125, -36.875 -5.875, -37.125 -5.875, -37.125 -6.125))
20041130;12.000491803278688;52.18032786885246;98.6067213114754;28.903278688524587;21.85868852459016;37.934262295081965;6.793114754098361;8.369508196721311;9.11967213114754;11.374262295081968;4.47016393442623;5.985737704918033;20.01;39.03;10.79;13.4;3.15;3.87;POINT (-37 -6);POLYGON ((-37.125 -6.125, -36.875 -6.125, -36.875 -5.875, -37.125 -5.875, -37.125 -6.125))
20050131;12.901451612903225;54.03032258064516;98.52629032258064;29.26983870967742;22.88758064516129;37.40935483870968;5.788225806451613;7.226451612903226;7.859193548387096;9.878064516129031;3.6674193548387097;4.979032258064516;20.15;39.51;9.93;12.48;0.28;0.08;POINT (-37 -6);POLYGON ((-37.125 -6.125, -36.875 -6.125, -36.875 -5.875, -37.125 -5.875, -37.125 -6.125))
20050331;15.079661016949151;64.26440677966102;98.53271186440678;28.74440677966102;23.335254237288137;35.83779661016949;4.611525423728813;6.2347457627118645;6.36542372881356;8.438813559322034;2.6996610169491526;4.235084745762712;20.93;40.12;9.12;12.03;0.91;1.47;POINT (-37 -6);POLYGON ((-37.125 -6.125, -36.875 -6.125, -36.875 -5.875, -37.125 -5.875, -37.125 -6.125))
20050531;16.104426229508196;74.72639344262296;98.64032786885248;26.700491803278688;21.995245901639343;32.9872131147541;4.275901639344262;6.362622950819672;6.3475409836065575;8.22016393442623;2.6909836065573773;4.7098360655737705;20.09;36.69;7.94;9.93;1.47;1.87;POINT (-37 -6);POLYGON ((-37.125 -6.125, -36.875 -6.125, -36.875 -5.875, -37.125 -5.875, -37.125 -6.125))
20050731;14.240983606557378;73.0972131147541;98.93573770491804;25.130983606557376;19.971475409836067;31.91114754098361;5.174262295081968;7.205573770491804;7.329836065573771;9.12032786885246;3.226393442622951;5.447704918032787;17.37;33.98;9.37;11.52;1.51;2.01;POINT (-37 -6);POLYGON ((-37.125 -6.125, -36.875 -6.125, -36.875 -5.875, -37.125 -5.875, -37.125 -6.125))
20050930;12.380983606557376;62.01901639344262;98.9160655737705;26.205081967213115;19.621147540983607;34.63508196721311;6.265573770491804;8.042459016393444;8.25016393442623;10.12065573770492;3.74672131147541;5.914262295081967;17.77;37.84;9.78;11.84;2.73;3.43;POINT (-37 -6);POLYGON ((-37.125 -6.125, -36.875 -6.125, -36.875 -5.875, -37.125 -5.875, -37.125 -6.125))
20051130;12.225081967213114;54.85114754098361;98.62163934426228;28.334918032786888;21.40934426229508;37.272295081967215;6.940491803278689;8.552459016393444;8.928524590163935;11.076065573770492;4.722622950819672;6.389016393442623;19.6;38.82;10.23;12.98;3.1;4.72;POINT (-37 -6);POLYGON ((-37.125 -6.125, -36.875 -6.125, -36.875 -5.875, -37.125 -5.875, -37.125 -6.125))
20060131;12.921290322580646;54.483548387096775;98.46725806451612;29.07354838709677;22.68016129032258;37.137580645161286;6.215645161290323;7.802741935483871;8.245967741935484;10.362903225806452;4.267741935483872;5.615483870967743;19.93;39.94;9.73;12.3;2.49;2.99;POINT (-37 -6);POLYGON ((-37.125 -6.125, -36.875 -6.125, -36.875 -5.875, -37.125 -5.875, -37.125 -6.125))
20060331;15.421694915254236;68.18847457627119;98.55220338983052;27.856779661016947;22.85593220338983;34.63881355932204;4.031694915254238;5.612542372881356;5.695423728813559;7.635084745762711;2.5345762711864404;3.962033898305085;20.8;39.36;8.73;11.28;0.93;1.16;POINT (-37 -6);POLYGON ((-37.125 -6.125, -36.875 -6.125, -36.875 -5.875, -37.125 -5.875, -37.125 -6.125))
20060531;17.14016393442623;83.53918032786886;98.62704918032787;25.538360655737705;21.670983606557375;30.460819672131144;3.3685245901639345;5.297704918032786;5.115081967213114;7.000163934426229;2.0531147540983605;3.731311475409836;19.63;33.45;8.64;11.09;0.05;0.1;POINT (-37 -6);POLYGON ((-37.125 -6.125, -36.875 -6.125, -36.875 -5.875, -37.125 -5.875, -37.125 -6.125))
