;center_point;envelope
2707;POINT (-41.65216906511399 -22.20254210246785);MULTIPOLYGON (((-41.34024991999999 -22.1733712047092, -41.42178504 -22.19434299, -41.42495916 -22.19493303, -41.44533912 -22.20132996, -41.46725808 -22.20708699, -41.48273484 -22.21155702, -41.49880992 -22.21679502, -41.53795416 -22.23258498, -41.57621712 -22.24706202, -41.59144296 -22.25363202, -41.60450592 -22.259403, -41.61965112 -22.26561804, -41.68861488 -22.29961599, -41.69455092 -22.30326198, -41.74051284 -22.340187, -41.75071488 -22.34478096, -41.76669888 -22.35488202, -41.77337112 -22.36400496, -41.77436508 -22.37355198, -41.76661788 -22.37677101, -41.77066716 -22.38395004, -41.76750384 -22.38841701, -41.78748312 -22.39821099, -41.790393 -22.39969599, -41.81739192 -22.416336, -41.84024991999999 -22.43444832190252, -41.84024991999999 -22.10158301, -41.34024991999999 -22.10158301, -41.34024991999999 -22.1733712047092)), ((-41.69164392 -22.40034003, -41.69191284 -22.39705998, -41.68568412 -22.39663698, -41.68675116 -22.40175303, -41.69164392 -22.40034003)), ((-41.70536316 -22.41043497, -41.70542004 -22.40723403, -41.69711196 -22.40288703, -41.69361888 -22.40726697, -41.69831904 -22.41007497, -41.69488716 -22.416678, -41.70217608 -22.41628101, -41.70536316 -22.41043497)))
2708;POINT (-41.59024991999999 -21.85158301);POLYGON ((-41.84024991999999 -22.10158301, -41.84024991999999 -21.60158301, -41.34024991999999 -21.60158301, -41.34024991999999 -22.10158301, -41.84024991999999 -22.10158301))
2709;POINT (-41.59024991999999 -21.35158301);POLYGON ((-41.84024991999999 -21.60158301, -41.84024991999999 -21.10158301, -41.34024991999999 -21.10158301, -41.34024991999999 -21.60158301, -41.84024991999999 -21.60158301))
2710;POINT (-41.59024991999999 -20.85158301);POLYGON ((-41.84024991999999 -21.10158301, -41.84024991999999 -20.60158301, -41.34024991999999 -20.60158301, -41.34024991999999 -21.10158301, -41.84024991999999 -21.10158301))
2711;POINT (-41.59024991999999 -20.35158301);POLYGON ((-41.84024991999999 -20.60158301, -41.84024991999999 -20.10158301, -41.34024991999999 -20.10158301, -41.34024991999999 -20.60158301, -41.84024991999999 -20.60158301))
2712;POINT (-41.59024991999999 -19.85158301);POLYGON ((-41.84024991999999 -20.10158301, -41.84024991999999 -19.60158301, -41.34024991999999 -19.60158301, -41.34024991999999 -20.10158301, -41.84024991999999 -20.10158301))
2713;POINT (-41.59024991999999 -19.35158301);POLYGON ((-41.84024991999999 -19.60158301, -41.84024991999999 -19.10158301, -41.34024991999999 -19.10158301, -41.34024991999999 -19.60158301, -41.84024991999999 -19.60158301))
2714;POINT (-41.59024991999999 -18.85158301);POLYGON ((-41.84024991999999 -19.10158301, -41.84024991999999 -18.60158301, -41.34024991999999 -18.60158301, -41.34024991999999 -19.10158301, -41.84024991999999 -19.10158301))
2715;POINT (-41.59024991999999 -18.35158301);POLYGON ((-41.84024991999999 -18.60158301, -41.84024991999999 -18.10158301, -41.34024991999999 -18.10158301, -41.34024991999999 -18.60158301, -41.84024991999999 -18.60158301))
2716;POINT (-41.59024991999999 -17.85158301);POLYGON ((-41.84024991999999 -18.10158301, -41.84024991999999 -17.60158301, -41.34024991999999 -17.60158301, -41.34024991999999 -18.10158301, -41.84024991999999 -18.10158301))
2717;POINT (-41.59024991999999 -17.35158301);POLYGON ((-41.84024991999999 -17.60158301, -41.84024991999999 -17.10158301, -41.34024991999999 -17.10158301, -41.34024991999999 -17.60158301, -41.84024991999999 -17.60158301))
2718;POINT (-41.59024991999999 -16.85158301);POLYGON ((-41.84024991999999 -17.10158301, -41.84024991999999 -16.60158301, -41.34024991999999 -16.60158301, -41.34024991999999 -17.10158301, -41.84024991999999 -17.10158301))
2719;POINT (-41.59024991999999 -16.35158301);POLYGON ((-41.84024991999999 -16.60158301, -41.84024991999999 -16.10158301, -41.34024991999999 -16.10158301, -41.34024991999999 -16.60158301, -41.84024991999999 -16.60158301))
2720;POINT (-41.59024991999999 -15.85158301);POLYGON ((-41.84024991999999 -16.10158301, -41.84024991999999 -15.60158301, -41.34024991999999 -15.60158301, -41.34024991999999 -16.10158301, -41.84024991999999 -16.10158301))
2721;POINT (-41.59024991999999 -15.35158301);POLYGON ((-41.84024991999999 -15.60158301, -41.84024991999999 -15.10158301, -41.34024991999999 -15.10158301, -41.34024991999999 -15.60158301, -41.84024991999999 -15.60158301))
2722;POINT (-41.59024991999999 -14.85158301);POLYGON ((-41.84024991999999 -15.10158301, -41.84024991999999 -14.60158301, -41.34024991999999 -14.60158301, -41.34024991999999 -15.10158301, -41.84024991999999 -15.10158301))
2723;POINT (-41.59024991999999 -14.35158301);POLYGON ((-41.84024991999999 -14.60158301, -41.84024991999999 -14.10158301, -41.34024991999999 -14.10158301, -41.34024991999999 -14.60158301, -41.84024991999999 -14.60158301))
2724;POINT (-41.59024991999999 -13.85158301);POLYGON ((-41.84024991999999 -14.10158301, -41.84024991999999 -13.60158301, -41.34024991999999 -13.60158301, -41.34024991999999 -14.10158301, -41.84024991999999 -14.10158301))
2725;POINT (-41.59024991999999 -13.35158301);POLYGON ((-41.84024991999999 -13.60158301, -41.84024991999999 -13.10158301, -41.34024991999999 -13.10158301, -41.34024991999999 -13.60158301, -41.84024991999999 -13.60158301))
2726;POINT (-41.59024991999999 -12.85158301);POLYGON ((-41.84024991999999 -13.10158301, -41.84024991999999 -12.60158301, -41.34024991999999 -12.60158301, -41.34024991999999 -13.10158301, -41.84024991999999 -13.10158301))
2727;POINT (-41.59024991999999 -12.35158301);POLYGON ((-41.84024991999999 -12.60158301, -41.84024991999999 -12.10158301, -41.34024991999999 -12.10158301, -41.34024991999999 -12.60158301, -41.84024991999999 -12.60158301))
2728;POINT (-41.59024991999999 -11.85158301);POLYGON ((-41.84024991999999 -12.10158301, -41.84024991999999 -11.60158301, -41.34024991999999 -11.60158301, -41.34024991999999 -12.10158301, -41.84024991999999 -12.10158301))
2729;POINT (-41.59024991999999 -11.35158301);POLYGON ((-41.84024991999999 -11.60158301, -41.84024991999999 -11.10158301, -41.34024991999999 -11.10158301, -41.34024991999999 -11.60158301, -41.84024991999999 -11.60158301))
2730;POINT (-41.59024991999999 -10.85158301);POLYGON ((-41.84024991999999 -11.10158301, -41.84024991999999 -10.60158301, -41.34024991999999 -10.60158301, -41.34024991999999 -11.10158301, -41.84024991999999 -11.10158301))
2731;POINT (-41.59024991999999 -10.35158301);POLYGON ((-41.84024991999999 -10.60158301, -41.84024991999999 -10.10158301, -41.34024991999999 -10.10158301, -41.34024991999999 -10.60158301, -41.84024991999999 -10.60158301))
2732;POINT (-41.59024991999999 -9.851583009999999);POLYGON ((-41.84024991999999 -10.10158301, -41.84024991999999 -9.601583009999999, -41.34024991999999 -9.601583009999999, -41.34024991999999 -10.10158301, -41.84024991999999 -10.10158301))
2733;POINT (-41.59024991999999 -9.351583009999999);POLYGON ((-41.84024991999999 -9.601583009999999, -41.84024991999999 -9.101583009999999, -41.34024991999999 -9.101583009999999, -41.34024991999999 -9.601583009999999, -41.84024991999999 -9.601583009999999))
2734;POINT (-41.59024991999999 -8.851583009999999);POLYGON ((-41.84024991999999 -9.101583009999999, -41.84024991999999 -8.601583009999999, -41.34024991999999 -8.601583009999999, -41.34024991999999 -9.101583009999999, -41.84024991999999 -9.101583009999999))
2735;POINT (-41.59024991999999 -8.351583009999999);POLYGON ((-41.84024991999999 -8.601583009999999, -41.84024991999999 -8.101583009999999, -41.34024991999999 -8.101583009999999, -41.34024991999999 -8.601583009999999, -41.84024991999999 -8.601583009999999))
2736;POINT (-41.59024991999999 -7.851583009999999);POLYGON ((-41.84024991999999 -8.101583009999999, -41.84024991999999 -7.601583009999999, -41.34024991999999 -7.601583009999999, -41.34024991999999 -8.101583009999999, -41.84024991999999 -8.101583009999999))
2737;POINT (-41.59024991999999 -7.351583009999999);POLYGON ((-41.84024991999999 -7.601583009999999, -41.84024991999999 -7.101583009999999, -41.34024991999999 -7.101583009999999, -41.34024991999999 -7.601583009999999, -41.84024991999999 -7.601583009999999))
2738;POINT (-41.59024991999999 -6.851583009999999);POLYGON ((-41.84024991999999 -7.101583009999999, -41.84024991999999 -6.601583009999999, -41.34024991999999 -6.601583009999999, -41.34024991999999 -7.101583009999999, -41.84024991999999 -7.101583009999999))
2739;POINT (-41.59024991999999 -6.351583009999999);POLYGON ((-41.84024991999999 -6.601583009999999, -41.84024991999999 -6.101583009999999, -41.34024991999999 -6.101583009999999, -41.34024991999999 -6.601583009999999, -41.84024991999999 -6.601583009999999))
2740;POINT (-41.59024991999999 -5.851583009999999);POLYGON ((-41.84024991999999 -6.101583009999999, -41.84024991999999 -5.601583009999999, -41.34024991999999 -5.601583009999999, -41.34024991999999 -6.101583009999999, -41.84024991999999 -6.101583009999999))
2741;POINT (-41.59024991999999 -5.351583009999999);POLYGON ((-41.84024991999999 -5.601583009999999, -41.84024991999999 -5.101583009999999, -41.34024991999999 -5.101583009999999, -41.34024991999999 -5.601583009999999, -41.84024991999999 -5.601583009999999))
2742;POINT (-41.59024991999999 -4.851583009999999);POLYGON ((-41.84024991999999 -5.101583009999999, -41.84024991999999 -4.601583009999999, -41.34024991999999 -4.601583009999999, -41.34024991999999 -5.101583009999999, -41.84024991999999 -5.101583009999999))
2743;POINT (-41.59024991999999 -4.351583009999999);POLYGON ((-41.84024991999999 -4.601583009999999, -41.84024991999999 -4.101583009999999, -41.34024991999999 -4.101583009999999, -41.34024991999999 -4.601583009999999, -41.84024991999999 -4.601583009999999))
2744;POINT (-41.59024991999999 -3.851583009999999);POLYGON ((-41.84024991999999 -4.101583009999999, -41.84024991999999 -3.601583009999999, -41.34024991999999 -3.601583009999999, -41.34024991999999 -4.101583009999999, -41.84024991999999 -4.101583009999999))
2745;POINT (-41.59024991999999 -3.351583009999999);POLYGON ((-41.84024991999999 -3.601583009999999, -41.84024991999999 -3.101583009999999, -41.34024991999999 -3.101583009999999, -41.34024991999999 -3.601583009999999, -41.84024991999999 -3.601583009999999))
2746;POINT (-41.62262790571666 -2.974737557917908);POLYGON ((-41.84024991999999 -2.720787097570862, -41.82345108 -2.71891998, -41.81970492 -2.723886, -41.82891804 -2.72171502, -41.81373108 -2.73894102, -41.80091904 -2.74816998, -41.78454696 -2.769507, -41.75013888 -2.80139796, -41.73450084 -2.807082, -41.72855616 -2.80305801, -41.68364292 -2.84376204, -41.65877808 -2.85987699, -41.65529112 -2.86720002, -41.63280408 -2.88603603, -41.59311408 -2.90512296, -41.58077904 -2.90697903, -41.56000416 -2.90065797, -41.55853608 -2.897892, -41.53303188 -2.90943, -41.510061 -2.91094704, -41.49463896 -2.89998603, -41.48091216 -2.89634004, -41.44495104 -2.90479599, -41.44002696 -2.90985903, -41.43728808 -2.90893104, -41.43755016 -2.91149802, -41.43442716 -2.90644902, -41.41800684 -2.909934, -41.39939304 -2.90362896, -41.37427908 -2.91711096, -41.36724792 -2.91620502, -41.35043304 -2.92274604, -41.34024991999999 -2.926448958913568, -41.34024991999999 -3.101583009999999, -41.84024991999999 -3.101583009999999, -41.84024991999999 -2.720787097570862))
2747;POINT (-41.2696405245724 -22.12732776625483);POLYGON ((-41.14625399471339 -22.10158301, -41.15758788 -22.10958396, -41.20328808 -22.13166204, -41.24197584 -22.14670203, -41.29445412 -22.16159199, -41.34024991999999 -22.1733712047092, -41.34024991999999 -22.10158301, -41.14625399471339 -22.10158301))
2748;POINT (-41.17543233025482 -21.84775184025306);POLYGON ((-41.03899858289045 -21.60158301, -41.03773308 -21.60283104, -41.01972804 -21.604194, -41.01298092 -21.608271, -41.01406416 -21.60477099, -41.01001092 -21.61150902, -41.01657192 -21.64949496, -41.02364196 -21.68024904, -41.02572888 -21.72056301, -41.00882688 -21.79708497, -40.97966112 -21.91506597, -40.97383812 -21.946779, -40.97459484 -21.97015596, -40.98475296 -21.99943998, -40.99242492 -22.00946004, -41.00923116 -22.02203997, -41.04769896 -22.04135802, -41.13060516 -22.090536, -41.14625399471339 -22.10158301, -41.34024991999999 -22.10158301, -41.34024991999999 -21.60158301, -41.03899858289045 -21.60158301))
2749;POINT (-41.15487104203969 -21.32644970175551);POLYGON ((-40.84693571986049 -21.10158301, -40.85597808 -21.12756597, -40.880475 -21.14337096, -40.89083688 -21.15697797, -40.90767984 -21.16728603, -40.925583 -21.19122504, -40.934115 -21.20403798, -40.95341316 -21.23749503, -40.96021212 -21.25741698, -40.96191996 -21.269628, -40.96170216 -21.27902301, -40.95751284 -21.30128901, -40.96339812 -21.29999202, -40.95639684 -21.30335298, -40.96022112 -21.31772103, -40.96439892 -21.34367298, -40.96020312 -21.36095604, -40.96475604 -21.36314403, -40.98227004 -21.39343596, -40.987179 -21.391263, -40.99720392 -21.398265, -41.00636988 -21.41987301, -41.02317792 -21.44487996, -41.03718084 -21.461067, -41.04748296 -21.46677102, -41.06397996 -21.48693498, -41.07034116 -21.49900299, -41.07425904 -21.52177704, -41.07079188 -21.54436101, -41.05661688 -21.58420797, -41.03899858289045 -21.60158301, -41.34024991999999 -21.60158301, -41.34024991999999 -21.10158301, -40.84693571986049 -21.10158301))
2750;POINT (-41.09031358581721 -20.85152041702102);POLYGON ((-40.84024991999999 -21.08237155771728, -40.84693571986049 -21.10158301, -41.34024991999999 -21.10158301, -41.34024991999999 -20.60158301, -40.84024991999999 -20.60158301, -40.84024991999999 -21.08237155771728))
2751;POINT (-41.09024991999999 -20.35158301);POLYGON ((-41.34024991999999 -20.60158301, -41.34024991999999 -20.10158301, -40.84024991999999 -20.10158301, -40.84024991999999 -20.60158301, -41.34024991999999 -20.60158301))
2752;POINT (-41.09024991999999 -19.85158301);POLYGON ((-41.34024991999999 -20.10158301, -41.34024991999999 -19.60158301, -40.84024991999999 -19.60158301, -40.84024991999999 -20.10158301, -41.34024991999999 -20.10158301))
2753;POINT (-41.09024991999999 -19.35158301);POLYGON ((-41.34024991999999 -19.60158301, -41.34024991999999 -19.10158301, -40.84024991999999 -19.10158301, -40.84024991999999 -19.60158301, -41.34024991999999 -19.60158301))
2754;POINT (-41.09024991999999 -18.85158301);POLYGON ((-41.34024991999999 -19.10158301, -41.34024991999999 -18.60158301, -40.84024991999999 -18.60158301, -40.84024991999999 -19.10158301, -41.34024991999999 -19.10158301))
2755;POINT (-41.09024991999999 -18.35158301);POLYGON ((-41.34024991999999 -18.60158301, -41.34024991999999 -18.10158301, -40.84024991999999 -18.10158301, -40.84024991999999 -18.60158301, -41.34024991999999 -18.60158301))
2756;POINT (-41.09024991999999 -17.85158301);POLYGON ((-41.34024991999999 -18.10158301, -41.34024991999999 -17.60158301, -40.84024991999999 -17.60158301, -40.84024991999999 -18.10158301, -41.34024991999999 -18.10158301))
2757;POINT (-41.09024991999999 -17.35158301);POLYGON ((-41.34024991999999 -17.60158301, -41.34024991999999 -17.10158301, -40.84024991999999 -17.10158301, -40.84024991999999 -17.60158301, -41.34024991999999 -17.60158301))
2758;POINT (-41.09024991999999 -16.85158301);POLYGON ((-41.34024991999999 -17.10158301, -41.34024991999999 -16.60158301, -40.84024991999999 -16.60158301, -40.84024991999999 -17.10158301, -41.34024991999999 -17.10158301))
2759;POINT (-41.09024991999999 -16.35158301);POLYGON ((-41.34024991999999 -16.60158301, -41.34024991999999 -16.10158301, -40.84024991999999 -16.10158301, -40.84024991999999 -16.60158301, -41.34024991999999 -16.60158301))
2760;POINT (-41.09024991999999 -15.85158301);POLYGON ((-41.34024991999999 -16.10158301, -41.34024991999999 -15.60158301, -40.84024991999999 -15.60158301, -40.84024991999999 -16.10158301, -41.34024991999999 -16.10158301))
2761;POINT (-41.09024991999999 -15.35158301);POLYGON ((-41.34024991999999 -15.60158301, -41.34024991999999 -15.10158301, -40.84024991999999 -15.10158301, -40.84024991999999 -15.60158301, -41.34024991999999 -15.60158301))
2762;POINT (-41.09024991999999 -14.85158301);POLYGON ((-41.34024991999999 -15.10158301, -41.34024991999999 -14.60158301, -40.84024991999999 -14.60158301, -40.84024991999999 -15.10158301, -41.34024991999999 -15.10158301))
2763;POINT (-41.09024991999999 -14.35158301);POLYGON ((-41.34024991999999 -14.60158301, -41.34024991999999 -14.10158301, -40.84024991999999 -14.10158301, -40.84024991999999 -14.60158301, -41.34024991999999 -14.60158301))
2764;POINT (-41.09024991999999 -13.85158301);POLYGON ((-41.34024991999999 -14.10158301, -41.34024991999999 -13.60158301, -40.84024991999999 -13.60158301, -40.84024991999999 -14.10158301, -41.34024991999999 -14.10158301))
2765;POINT (-41.09024991999999 -13.35158301);POLYGON ((-41.34024991999999 -13.60158301, -41.34024991999999 -13.10158301, -40.84024991999999 -13.10158301, -40.84024991999999 -13.60158301, -41.34024991999999 -13.60158301))
2766;POINT (-41.09024991999999 -12.85158301);POLYGON ((-41.34024991999999 -13.10158301, -41.34024991999999 -12.60158301, -40.84024991999999 -12.60158301, -40.84024991999999 -13.10158301, -41.34024991999999 -13.10158301))
2767;POINT (-41.09024991999999 -12.35158301);POLYGON ((-41.34024991999999 -12.60158301, -41.34024991999999 -12.10158301, -40.84024991999999 -12.10158301, -40.84024991999999 -12.60158301, -41.34024991999999 -12.60158301))
2768;POINT (-41.09024991999999 -11.85158301);POLYGON ((-41.34024991999999 -12.10158301, -41.34024991999999 -11.60158301, -40.84024991999999 -11.60158301, -40.84024991999999 -12.10158301, -41.34024991999999 -12.10158301))
2769;POINT (-41.09024991999999 -11.35158301);POLYGON ((-41.34024991999999 -11.60158301, -41.34024991999999 -11.10158301, -40.84024991999999 -11.10158301, -40.84024991999999 -11.60158301, -41.34024991999999 -11.60158301))
2770;POINT (-41.09024991999999 -10.85158301);POLYGON ((-41.34024991999999 -11.10158301, -41.34024991999999 -10.60158301, -40.84024991999999 -10.60158301, -40.84024991999999 -11.10158301, -41.34024991999999 -11.10158301))
2771;POINT (-41.09024991999999 -10.35158301);POLYGON ((-41.34024991999999 -10.60158301, -41.34024991999999 -10.10158301, -40.84024991999999 -10.10158301, -40.84024991999999 -10.60158301, -41.34024991999999 -10.60158301))
2772;POINT (-41.09024991999999 -9.851583009999999);POLYGON ((-41.34024991999999 -10.10158301, -41.34024991999999 -9.601583009999999, -40.84024991999999 -9.601583009999999, -40.84024991999999 -10.10158301, -41.34024991999999 -10.10158301))
2773;POINT (-41.09024991999999 -9.351583009999999);POLYGON ((-41.34024991999999 -9.601583009999999, -41.34024991999999 -9.101583009999999, -40.84024991999999 -9.101583009999999, -40.84024991999999 -9.601583009999999, -41.34024991999999 -9.601583009999999))
2774;POINT (-41.09024991999999 -8.851583009999999);POLYGON ((-41.34024991999999 -9.101583009999999, -41.34024991999999 -8.601583009999999, -40.84024991999999 -8.601583009999999, -40.84024991999999 -9.101583009999999, -41.34024991999999 -9.101583009999999))
2775;POINT (-41.09024991999999 -8.351583009999999);POLYGON ((-41.34024991999999 -8.601583009999999, -41.34024991999999 -8.101583009999999, -40.84024991999999 -8.101583009999999, -40.84024991999999 -8.601583009999999, -41.34024991999999 -8.601583009999999))
2776;POINT (-41.09024991999999 -7.851583009999999);POLYGON ((-41.34024991999999 -8.101583009999999, -41.34024991999999 -7.601583009999999, -40.84024991999999 -7.601583009999999, -40.84024991999999 -8.101583009999999, -41.34024991999999 -8.101583009999999))
2777;POINT (-41.09024991999999 -7.351583009999999);POLYGON ((-41.34024991999999 -7.601583009999999, -41.34024991999999 -7.101583009999999, -40.84024991999999 -7.101583009999999, -40.84024991999999 -7.601583009999999, -41.34024991999999 -7.601583009999999))
2778;POINT (-41.09024991999999 -6.851583009999999);POLYGON ((-41.34024991999999 -7.101583009999999, -41.34024991999999 -6.601583009999999, -40.84024991999999 -6.601583009999999, -40.84024991999999 -7.101583009999999, -41.34024991999999 -7.101583009999999))
2779;POINT (-41.09024991999999 -6.351583009999999);POLYGON ((-41.34024991999999 -6.601583009999999, -41.34024991999999 -6.101583009999999, -40.84024991999999 -6.101583009999999, -40.84024991999999 -6.601583009999999, -41.34024991999999 -6.601583009999999))
2780;POINT (-41.09024991999999 -5.851583009999999);POLYGON ((-41.34024991999999 -6.101583009999999, -41.34024991999999 -5.601583009999999, -40.84024991999999 -5.601583009999999, -40.84024991999999 -6.101583009999999, -41.34024991999999 -6.101583009999999))
2781;POINT (-41.09024991999999 -5.351583009999999);POLYGON ((-41.34024991999999 -5.601583009999999, -41.34024991999999 -5.101583009999999, -40.84024991999999 -5.101583009999999, -40.84024991999999 -5.601583009999999, -41.34024991999999 -5.601583009999999))
2782;POINT (-41.09024991999999 -4.851583009999999);POLYGON ((-41.34024991999999 -5.101583009999999, -41.34024991999999 -4.601583009999999, -40.84024991999999 -4.601583009999999, -40.84024991999999 -5.101583009999999, -41.34024991999999 -5.101583009999999))
2783;POINT (-41.09024991999999 -4.351583009999999);POLYGON ((-41.34024991999999 -4.601583009999999, -41.34024991999999 -4.101583009999999, -40.84024991999999 -4.101583009999999, -40.84024991999999 -4.601583009999999, -41.34024991999999 -4.601583009999999))
2784;POINT (-41.09024991999999 -3.851583009999999);POLYGON ((-41.34024991999999 -4.101583009999999, -41.34024991999999 -3.601583009999999, -40.84024991999999 -3.601583009999999, -40.84024991999999 -4.101583009999999, -41.34024991999999 -4.101583009999999))
2785;POINT (-41.09024991999999 -3.351583009999999);POLYGON ((-41.34024991999999 -3.601583009999999, -41.34024991999999 -3.101583009999999, -40.84024991999999 -3.101583009999999, -40.84024991999999 -3.601583009999999, -41.34024991999999 -3.601583009999999))
2786;POINT (-41.0825625444825 -2.994184959800928);POLYGON ((-41.34024991999999 -2.926448958913568, -41.33811312 -2.92722597, -41.33156184 -2.92114899, -41.32230912 -2.92095, -41.28005304 -2.89601901, -41.27317596 -2.88926496, -41.25875616 -2.88395604, -41.23300608 -2.88941697, -41.19078492 -2.89085796, -41.17345308 -2.88731997, -41.11936416 -2.89251801, -41.101344 -2.90057904, -41.09597892 -2.89148301, -41.08489884 -2.89537101, -41.05745604 -2.89592802, -41.00881608 -2.89171404, -40.99041684 -2.88650196, -40.96217088 -2.88086301, -40.95423 -2.87109198, -40.91436792 -2.87305398, -40.90794804 -2.86954803, -40.90570812 -2.85849198, -40.89956184 -2.86196004, -40.87950912 -2.86184799, -40.87415088 -2.85874101, -40.86799812 -2.86249203, -40.86148104 -2.85590898, -40.85602704 -2.86462701, -40.85228592 -2.86497, -40.84420212 -2.88442098, -40.84313688 -2.88442098, -40.84024991999999 -2.882801192990645, -40.84024991999999 -3.101583009999999, -41.34024991999999 -3.101583009999999, -41.34024991999999 -2.926448958913568))
2787;POINT (-40.69469455677698 -20.73202031813597);MULTIPOLYGON (((-40.37317416 -20.61213201, -40.37327208 -20.61230697, -40.37371416 -20.61246402, -40.37382396 -20.61228303, -40.37375808 -20.612133, -40.37317416 -20.61213201)), ((-40.37552784 -20.61051102, -40.37354784 -20.60813898, -40.37319 -20.61134001, -40.37552784 -20.61051102)), ((-40.37605092 -20.61355896, -40.37693508 -20.61349101, -40.377267 -20.61337698, -40.37771484 -20.61291303, -40.37741388 -20.61254097, -40.376313 -20.61241497, -40.37592312 -20.61277497, -40.37605092 -20.61355896)), ((-40.379499 -20.61311697, -40.38020712 -20.61423702, -40.38201684 -20.61497304, -40.38319296 -20.61435798, -40.38164496 -20.61313299, -40.379499 -20.61311697)), ((-40.38080292 -20.61105003, -40.38079788 -20.61232299, -40.38193296 -20.612691, -40.38235488 -20.61208998, -40.38208416 -20.61120699, -40.38080292 -20.61105003)), ((-40.38764688 -20.61024903, -40.38798816 -20.61028098, -40.38822396 -20.61020097, -40.38813216 -20.61001503, -40.387824 -20.61002196, -40.38761592 -20.61008298, -40.38764688 -20.61024903)), ((-40.39555716 -20.62167102, -40.39576992 -20.62173096, -40.39607304 -20.62167102, -40.396014 -20.62151199, -40.39578 -20.621421, -40.39555716 -20.62167102)), ((-40.50280116 -20.66688999, -40.52101284 -20.66192901, -40.52465316 -20.663523, -40.526649 -20.65514697, -40.529286 -20.676717, -40.54431816 -20.67308604, -40.53882204 -20.677995, -40.53493584 -20.67578802, -40.52929392 -20.67792102, -40.53675816 -20.68519104, -40.52231604 -20.69092602, -40.51648404 -20.68521498, -40.530762 -20.68419204, -40.52717784 -20.67895296, -40.52711988 -20.66846301, -40.52301516 -20.66730201, -40.52637504 -20.666673, -40.51748088 -20.66490504, -40.50854208 -20.67049503, -40.499343 -20.669454, -40.49308692 -20.66413302, -40.49080992 -20.66730003, -40.496067 -20.67143499, -40.49567604 -20.676699, -40.50138708 -20.67628104, -40.51129104 -20.69263998, -40.52409912 -20.725236, -40.51963512 -20.72754702, -40.52056392 -20.73021498, -40.52645604 -20.72867598, -40.52556504 -20.73429, -40.53358404 -20.73551202, -40.53259584 -20.740446, -40.53719916 -20.744991, -40.53621996 -20.73963996, -40.54944708 -20.74057101, -40.57062408 -20.76584499, -40.57580196 -20.756907, -40.57064208 -20.76593598, -40.57696692 -20.77827597, -40.57696584 -20.79049401, -40.58276184 -20.79894303, -40.58100216 -20.80254501, -40.58644392 -20.80641798, -40.58955216 -20.80199403, -40.60734516 -20.805309, -40.61995704 -20.832417, -40.62775896 -20.84128596, -40.63117896 -20.84066397, -40.63333608 -20.82893904, -40.62854592 -20.81896803, -40.63549608 -20.81229597, -40.65572988 -20.80429596, -40.64458788 -20.78687097, -40.64227704 -20.78196201, -40.65050916 -20.78867196, -40.651011 -20.79672102, -40.65918084 -20.80052901, -40.65588396 -20.80564803, -40.65550992 -20.81024496, -40.66559316 -20.81197296, -40.665897 -20.81624004, -40.67131284 -20.817486, -40.67245188 -20.82107997, -40.68277596 -20.82259098, -40.68064188 -20.82442599, -40.69043892 -20.82778704, -40.693248 -20.83429296, -40.70081412 -20.83422699, -40.71494088 -20.84324904, -40.72000788 -20.84168403, -40.71965004 -20.83661001, -40.72756788 -20.83603401, -40.72859316 -20.83814001, -40.72011984 -20.83879701, -40.72309704 -20.84194503, -40.71899016 -20.84636898, -40.72467384 -20.84666301, -40.72402404 -20.84269203, -40.72902516 -20.84237199, -40.74412716 -20.84805099, -40.74881796 -20.85342696, -40.75837092 -20.86360299, -40.758579 -20.86407, -40.76183016 -20.876238, -40.758408 -20.87911404, -40.76471088 -20.88912096, -40.77226512 -20.89149399, -40.77607284 -20.90465397, -40.79526804 -20.92583799, -40.80378708 -20.94322797, -40.80978288 -20.96693703, -40.81031388 -20.99450898, -40.80541392 -21.00411, -40.800645 -21.00466098, -40.80633696 -21.00719403, -40.809087 -21.01375098, -40.81299696 -21.03557904, -40.827753 -21.04646202, -40.84024991999999 -21.08237155771728, -40.84024991999999 -20.60158301, -40.40602336745426 -20.60158301, -40.42499004 -20.63050299, -40.42325304 -20.63650104, -40.42775088 -20.635074, -40.43288592 -20.64225699, -40.43746116 -20.63403099, -40.44971412 -20.63775402, -40.44512016 -20.631312, -40.44938184 -20.62549602, -40.46374116 -20.62367199, -40.46406588 -20.63021904, -40.46971284 -20.63373003, -40.46576904 -20.63560698, -40.46983488 -20.63853, -40.46441796 -20.64281904, -40.46558508 -20.64697596, -40.47209496 -20.65046598, -40.47131988 -20.65333698, -40.46472396 -20.65212999, -40.46757588 -20.65994802, -40.47506892 -20.66105502, -40.47349608 -20.65509198, -40.48296192 -20.65332897, -40.494105 -20.66028102, -40.49690112 -20.66586903, -40.50280116 -20.66688999)), ((-40.50280116 -20.66688999, -40.50224712 -20.66693796, -40.50280512 -20.66775903, -40.50461304 -20.66809698, -40.50522792 -20.66781204, -40.50512712 -20.66746797, -40.50439704 -20.66651298, -40.50280116 -20.66688999)))
