;center_point;envelope
1525;POINT (-35.97498999999802 -7.612539999998762);POLYGON ((-35.99998999999801 -7.637539999998761, -35.99998999999801 -7.587539999998761, -35.94998999999801 -7.587539999998761, -35.94998999999801 -7.637539999998761, -35.99998999999801 -7.637539999998761))
1526;POINT (-35.97498999999802 -7.562539999998759);POLYGON ((-35.99998999999801 -7.587539999998761, -35.99998999999801 -7.53753999999876, -35.94998999999801 -7.53753999999876, -35.94998999999801 -7.587539999998761, -35.99998999999801 -7.587539999998761))
1527;POINT (-35.97498999999802 -7.51253999999876);POLYGON ((-35.99998999999801 -7.53753999999876, -35.99998999999801 -7.487539999998759, -35.94998999999801 -7.487539999998759, -35.94998999999801 -7.53753999999876, -35.99998999999801 -7.53753999999876))
1528;POINT (-35.97498999999802 -7.462539999998759);POLYGON ((-35.99998999999801 -7.487539999998759, -35.99998999999801 -7.437539999998759, -35.94998999999801 -7.437539999998759, -35.94998999999801 -7.487539999998759, -35.99998999999801 -7.487539999998759))
1529;POINT (-35.97498999999802 -7.412539999998758);POLYGON ((-35.99998999999801 -7.437539999998759, -35.99998999999801 -7.387539999998758, -35.94998999999801 -7.387539999998758, -35.94998999999801 -7.437539999998759, -35.99998999999801 -7.437539999998759))
1530;POINT (-35.97498999999802 -7.362539999998758);POLYGON ((-35.99998999999801 -7.387539999998758, -35.99998999999801 -7.337539999998757, -35.94998999999801 -7.337539999998757, -35.94998999999801 -7.387539999998758, -35.99998999999801 -7.387539999998758))
1531;POINT (-35.97498999999802 -7.312539999998757);POLYGON ((-35.99998999999801 -7.337539999998757, -35.99998999999801 -7.287539999998756, -35.94998999999801 -7.287539999998756, -35.94998999999801 -7.337539999998757, -35.99998999999801 -7.337539999998757))
1532;POINT (-35.97498999999802 -7.262539999998756);POLYGON ((-35.99998999999801 -7.287539999998756, -35.99998999999801 -7.237539999998756, -35.94998999999801 -7.237539999998756, -35.94998999999801 -7.287539999998756, -35.99998999999801 -7.287539999998756))
1533;POINT (-35.97498999999802 -7.212539999998755);POLYGON ((-35.99998999999801 -7.237539999998756, -35.99998999999801 -7.187539999998755, -35.94998999999801 -7.187539999998755, -35.94998999999801 -7.237539999998756, -35.99998999999801 -7.237539999998756))
1534;POINT (-35.97498999999802 -7.162539999998755);POLYGON ((-35.99998999999801 -7.187539999998755, -35.99998999999801 -7.137539999998754, -35.94998999999801 -7.137539999998754, -35.94998999999801 -7.187539999998755, -35.99998999999801 -7.187539999998755))
1535;POINT (-35.97498999999802 -7.112539999998754);POLYGON ((-35.99998999999801 -7.137539999998754, -35.99998999999801 -7.087539999998754, -35.94998999999801 -7.087539999998754, -35.94998999999801 -7.137539999998754, -35.99998999999801 -7.137539999998754))
1536;POINT (-35.97498999999802 -7.062539999998753);POLYGON ((-35.99998999999801 -7.087539999998754, -35.99998999999801 -7.037539999998753, -35.94998999999801 -7.037539999998753, -35.94998999999801 -7.087539999998754, -35.99998999999801 -7.087539999998754))
1537;POINT (-35.97498999999802 -7.012539999998753);POLYGON ((-35.99998999999801 -7.037539999998753, -35.99998999999801 -6.987539999998752, -35.94998999999801 -6.987539999998752, -35.94998999999801 -7.037539999998753, -35.99998999999801 -7.037539999998753))
1538;POINT (-35.97498999999802 -6.962539999998753);POLYGON ((-35.99998999999801 -6.987539999998752, -35.99998999999801 -6.937539999998751, -35.94998999999801 -6.937539999998751, -35.94998999999801 -6.987539999998752, -35.99998999999801 -6.987539999998752))
1539;POINT (-35.97498999999802 -6.91253999999875);POLYGON ((-35.99998999999801 -6.937539999998751, -35.99998999999801 -6.887539999998751, -35.94998999999801 -6.887539999998751, -35.94998999999801 -6.937539999998751, -35.99998999999801 -6.937539999998751))
1540;POINT (-35.97498999999802 -6.86253999999875);POLYGON ((-35.99998999999801 -6.887539999998751, -35.99998999999801 -6.83753999999875, -35.94998999999801 -6.83753999999875, -35.94998999999801 -6.887539999998751, -35.99998999999801 -6.887539999998751))
1541;POINT (-35.97498999999802 -6.812539999998749);POLYGON ((-35.99998999999801 -6.83753999999875, -35.99998999999801 -6.787539999998749, -35.94998999999801 -6.787539999998749, -35.94998999999801 -6.83753999999875, -35.99998999999801 -6.83753999999875))
1542;POINT (-35.97498999999802 -6.76253999999875);POLYGON ((-35.99998999999801 -6.787539999998749, -35.99998999999801 -6.737539999998749, -35.94998999999801 -6.737539999998749, -35.94998999999801 -6.787539999998749, -35.99998999999801 -6.787539999998749))
1543;POINT (-35.97498999999802 -6.712539999998749);POLYGON ((-35.99998999999801 -6.737539999998749, -35.99998999999801 -6.687539999998748, -35.94998999999801 -6.687539999998748, -35.94998999999801 -6.737539999998749, -35.99998999999801 -6.737539999998749))
1544;POINT (-35.97498999999802 -6.662539999998748);POLYGON ((-35.99998999999801 -6.687539999998748, -35.99998999999801 -6.637539999998747, -35.94998999999801 -6.637539999998747, -35.94998999999801 -6.687539999998748, -35.99998999999801 -6.687539999998748))
1545;POINT (-35.97498999999802 -6.612539999998746);POLYGON ((-35.99998999999801 -6.637539999998747, -35.99998999999801 -6.587539999998747, -35.94998999999801 -6.587539999998747, -35.94998999999801 -6.637539999998747, -35.99998999999801 -6.637539999998747))
1546;POINT (-35.97498999999802 -6.562539999998746);POLYGON ((-35.99998999999801 -6.587539999998747, -35.99998999999801 -6.537539999998746, -35.94998999999801 -6.537539999998746, -35.94998999999801 -6.587539999998747, -35.99998999999801 -6.587539999998747))
1547;POINT (-35.97505973730532 -6.512651566958835);POLYGON ((-35.98073844783639 -6.487539999998745, -35.97731999999814 -6.488509999999224, -35.97348956204009 -6.487539999998745, -35.95619383814785 -6.487539999998745, -35.94998999999801 -6.490088110160356, -35.94998999999801 -6.537539999998746, -35.99998999999801 -6.537539999998746, -35.99998999999801 -6.487539999998745, -35.98073844783639 -6.487539999998745))
1548;POINT (-35.98310699422093 -6.485948134195522);MULTIPOLYGON (((-35.97348956204009 -6.487539999998745, -35.97190999999839 -6.487139999999272, -35.96490999999878 -6.483959999997751, -35.95619383814785 -6.487539999998745, -35.97348956204009 -6.487539999998745)), ((-35.99998999999801 -6.482077285196695, -35.98073844783639 -6.487539999998745, -35.99998999999801 -6.487539999998745, -35.99998999999801 -6.482077285196695)))
1549;POINT (-35.91578336412383 -7.788958015377502);MULTIPOLYGON (((-35.89998999999801 -7.788831664941025, -35.90283999999883 -7.791159999998854, -35.90526999999929 -7.792019999998956, -35.91445999999814 -7.789669999998296, -35.92126772084587 -7.787539999998764, -35.89998999999801 -7.787539999998764, -35.89998999999801 -7.788831664941025)), ((-35.93918538599439 -7.787539999998764, -35.9430199999988 -7.78957999999875, -35.94998999999801 -7.788365698786222, -35.94998999999801 -7.787539999998764, -35.93918538599439 -7.787539999998764)))
1550;POINT (-35.92491298696437 -7.762234776857644);POLYGON ((-35.92126772084587 -7.787539999998764, -35.93254999999772 -7.784009999999398, -35.93918538599439 -7.787539999998764, -35.94998999999801 -7.787539999998764, -35.94998999999801 -7.737539999998763, -35.89998999999801 -7.737539999998763, -35.89998999999801 -7.787539999998764, -35.92126772084587 -7.787539999998764))
1551;POINT (-35.92498999999801 -7.712539999998763);POLYGON ((-35.94998999999801 -7.737539999998763, -35.94998999999801 -7.687539999998762, -35.89998999999801 -7.687539999998762, -35.89998999999801 -7.737539999998763, -35.94998999999801 -7.737539999998763))
1552;POINT (-35.92498999999801 -7.662539999998763);POLYGON ((-35.94998999999801 -7.687539999998762, -35.94998999999801 -7.637539999998761, -35.89998999999801 -7.637539999998761, -35.89998999999801 -7.687539999998762, -35.94998999999801 -7.687539999998762))
1553;POINT (-35.92498999999801 -7.612539999998762);POLYGON ((-35.94998999999801 -7.637539999998761, -35.94998999999801 -7.587539999998761, -35.89998999999801 -7.587539999998761, -35.89998999999801 -7.637539999998761, -35.94998999999801 -7.637539999998761))
1554;POINT (-35.92498999999801 -7.562539999998759);POLYGON ((-35.94998999999801 -7.587539999998761, -35.94998999999801 -7.53753999999876, -35.89998999999801 -7.53753999999876, -35.89998999999801 -7.587539999998761, -35.94998999999801 -7.587539999998761))
1555;POINT (-35.92498999999801 -7.51253999999876);POLYGON ((-35.94998999999801 -7.53753999999876, -35.94998999999801 -7.487539999998759, -35.89998999999801 -7.487539999998759, -35.89998999999801 -7.53753999999876, -35.94998999999801 -7.53753999999876))
1556;POINT (-35.92498999999801 -7.462539999998759);POLYGON ((-35.94998999999801 -7.487539999998759, -35.94998999999801 -7.437539999998759, -35.89998999999801 -7.437539999998759, -35.89998999999801 -7.487539999998759, -35.94998999999801 -7.487539999998759))
1557;POINT (-35.92498999999801 -7.412539999998758);POLYGON ((-35.94998999999801 -7.437539999998759, -35.94998999999801 -7.387539999998758, -35.89998999999801 -7.387539999998758, -35.89998999999801 -7.437539999998759, -35.94998999999801 -7.437539999998759))
1558;POINT (-35.92498999999801 -7.362539999998758);POLYGON ((-35.94998999999801 -7.387539999998758, -35.94998999999801 -7.337539999998757, -35.89998999999801 -7.337539999998757, -35.89998999999801 -7.387539999998758, -35.94998999999801 -7.387539999998758))
1559;POINT (-35.92498999999801 -7.312539999998757);POLYGON ((-35.94998999999801 -7.337539999998757, -35.94998999999801 -7.287539999998756, -35.89998999999801 -7.287539999998756, -35.89998999999801 -7.337539999998757, -35.94998999999801 -7.337539999998757))
1560;POINT (-35.92498999999801 -7.262539999998756);POLYGON ((-35.94998999999801 -7.287539999998756, -35.94998999999801 -7.237539999998756, -35.89998999999801 -7.237539999998756, -35.89998999999801 -7.287539999998756, -35.94998999999801 -7.287539999998756))
1561;POINT (-35.92498999999801 -7.212539999998755);POLYGON ((-35.94998999999801 -7.237539999998756, -35.94998999999801 -7.187539999998755, -35.89998999999801 -7.187539999998755, -35.89998999999801 -7.237539999998756, -35.94998999999801 -7.237539999998756))
1562;POINT (-35.92498999999801 -7.162539999998755);POLYGON ((-35.94998999999801 -7.187539999998755, -35.94998999999801 -7.137539999998754, -35.89998999999801 -7.137539999998754, -35.89998999999801 -7.187539999998755, -35.94998999999801 -7.187539999998755))
1563;POINT (-35.92498999999801 -7.112539999998754);POLYGON ((-35.94998999999801 -7.137539999998754, -35.94998999999801 -7.087539999998754, -35.89998999999801 -7.087539999998754, -35.89998999999801 -7.137539999998754, -35.94998999999801 -7.137539999998754))
1564;POINT (-35.92498999999801 -7.062539999998753);POLYGON ((-35.94998999999801 -7.087539999998754, -35.94998999999801 -7.037539999998753, -35.89998999999801 -7.037539999998753, -35.89998999999801 -7.087539999998754, -35.94998999999801 -7.087539999998754))
1565;POINT (-35.92498999999801 -7.012539999998753);POLYGON ((-35.94998999999801 -7.037539999998753, -35.94998999999801 -6.987539999998752, -35.89998999999801 -6.987539999998752, -35.89998999999801 -7.037539999998753, -35.94998999999801 -7.037539999998753))
1566;POINT (-35.92498999999801 -6.962539999998753);POLYGON ((-35.94998999999801 -6.987539999998752, -35.94998999999801 -6.937539999998751, -35.89998999999801 -6.937539999998751, -35.89998999999801 -6.987539999998752, -35.94998999999801 -6.987539999998752))
1567;POINT (-35.92498999999801 -6.91253999999875);POLYGON ((-35.94998999999801 -6.937539999998751, -35.94998999999801 -6.887539999998751, -35.89998999999801 -6.887539999998751, -35.89998999999801 -6.937539999998751, -35.94998999999801 -6.937539999998751))
1568;POINT (-35.92498999999801 -6.86253999999875);POLYGON ((-35.94998999999801 -6.887539999998751, -35.94998999999801 -6.83753999999875, -35.89998999999801 -6.83753999999875, -35.89998999999801 -6.887539999998751, -35.94998999999801 -6.887539999998751))
1569;POINT (-35.92498999999801 -6.812539999998749);POLYGON ((-35.94998999999801 -6.83753999999875, -35.94998999999801 -6.787539999998749, -35.89998999999801 -6.787539999998749, -35.89998999999801 -6.83753999999875, -35.94998999999801 -6.83753999999875))
1570;POINT (-35.92498999999801 -6.76253999999875);POLYGON ((-35.94998999999801 -6.787539999998749, -35.94998999999801 -6.737539999998749, -35.89998999999801 -6.737539999998749, -35.89998999999801 -6.787539999998749, -35.94998999999801 -6.787539999998749))
1571;POINT (-35.92498999999801 -6.712539999998749);POLYGON ((-35.94998999999801 -6.737539999998749, -35.94998999999801 -6.687539999998748, -35.89998999999801 -6.687539999998748, -35.89998999999801 -6.737539999998749, -35.94998999999801 -6.737539999998749))
1572;POINT (-35.92498999999801 -6.662539999998748);POLYGON ((-35.94998999999801 -6.687539999998748, -35.94998999999801 -6.637539999998747, -35.89998999999801 -6.637539999998747, -35.89998999999801 -6.687539999998748, -35.94998999999801 -6.687539999998748))
1573;POINT (-35.92498999999801 -6.612539999998746);POLYGON ((-35.94998999999801 -6.637539999998747, -35.94998999999801 -6.587539999998747, -35.89998999999801 -6.587539999998747, -35.89998999999801 -6.637539999998747, -35.94998999999801 -6.637539999998747))
1574;POINT (-35.92498999999801 -6.562539999998746);POLYGON ((-35.94998999999801 -6.587539999998747, -35.94998999999801 -6.537539999998746, -35.89998999999801 -6.537539999998746, -35.89998999999801 -6.587539999998747, -35.94998999999801 -6.587539999998747))
1575;POINT (-35.92481116333779 -6.514422145449);POLYGON ((-35.94998999999801 -6.490088110160356, -35.94384999999784 -6.492609999999331, -35.89998999999801 -6.490013573556295, -35.89998999999801 -6.537539999998746, -35.94998999999801 -6.537539999998746, -35.94998999999801 -6.490088110160356))
1576;POINT (-35.89946297890138 -7.787970554979518);POLYGON ((-35.89840893670812 -7.787539999998764, -35.89998999999801 -7.788831664941025, -35.89998999999801 -7.787539999998764, -35.89840893670812 -7.787539999998764))
1577;POINT (-35.88297031704818 -7.754080192507172);POLYGON ((-35.84998999999802 -7.748260623476845, -35.86194999999861 -7.750619999998889, -35.87178999999924 -7.749129999998331, -35.88136999999915 -7.755719999999201, -35.88070999999945 -7.765929999997752, -35.88256999999794 -7.771569999998974, -35.89316999999937 -7.783259999998336, -35.89840893670812 -7.787539999998764, -35.89998999999801 -7.787539999998764, -35.89998999999801 -7.737539999998763, -35.84998999999802 -7.737539999998763, -35.84998999999802 -7.748260623476845))
1578;POINT (-35.87498999999802 -7.712539999998763);POLYGON ((-35.89998999999801 -7.737539999998763, -35.89998999999801 -7.687539999998762, -35.84998999999802 -7.687539999998762, -35.84998999999802 -7.737539999998763, -35.89998999999801 -7.737539999998763))
1579;POINT (-35.87498999999802 -7.662539999998763);POLYGON ((-35.89998999999801 -7.687539999998762, -35.89998999999801 -7.637539999998761, -35.84998999999802 -7.637539999998761, -35.84998999999802 -7.687539999998762, -35.89998999999801 -7.687539999998762))
1580;POINT (-35.87498999999802 -7.612539999998762);POLYGON ((-35.89998999999801 -7.637539999998761, -35.89998999999801 -7.587539999998761, -35.84998999999802 -7.587539999998761, -35.84998999999802 -7.637539999998761, -35.89998999999801 -7.637539999998761))
1581;POINT (-35.87498999999802 -7.562539999998759);POLYGON ((-35.89998999999801 -7.587539999998761, -35.89998999999801 -7.53753999999876, -35.84998999999802 -7.53753999999876, -35.84998999999802 -7.587539999998761, -35.89998999999801 -7.587539999998761))
1582;POINT (-35.87498999999802 -7.51253999999876);POLYGON ((-35.89998999999801 -7.53753999999876, -35.89998999999801 -7.487539999998759, -35.84998999999802 -7.487539999998759, -35.84998999999802 -7.53753999999876, -35.89998999999801 -7.53753999999876))
1583;POINT (-35.87498999999802 -7.462539999998759);POLYGON ((-35.89998999999801 -7.487539999998759, -35.89998999999801 -7.437539999998759, -35.84998999999802 -7.437539999998759, -35.84998999999802 -7.487539999998759, -35.89998999999801 -7.487539999998759))
1584;POINT (-35.87498999999802 -7.412539999998758);POLYGON ((-35.89998999999801 -7.437539999998759, -35.89998999999801 -7.387539999998758, -35.84998999999802 -7.387539999998758, -35.84998999999802 -7.437539999998759, -35.89998999999801 -7.437539999998759))
1585;POINT (-35.87498999999802 -7.362539999998758);POLYGON ((-35.89998999999801 -7.387539999998758, -35.89998999999801 -7.337539999998757, -35.84998999999802 -7.337539999998757, -35.84998999999802 -7.387539999998758, -35.89998999999801 -7.387539999998758))
1586;POINT (-35.87498999999802 -7.312539999998757);POLYGON ((-35.89998999999801 -7.337539999998757, -35.89998999999801 -7.287539999998756, -35.84998999999802 -7.287539999998756, -35.84998999999802 -7.337539999998757, -35.89998999999801 -7.337539999998757))
1587;POINT (-35.87498999999802 -7.262539999998756);POLYGON ((-35.89998999999801 -7.287539999998756, -35.89998999999801 -7.237539999998756, -35.84998999999802 -7.237539999998756, -35.84998999999802 -7.287539999998756, -35.89998999999801 -7.287539999998756))
1588;POINT (-35.87498999999802 -7.212539999998755);POLYGON ((-35.89998999999801 -7.237539999998756, -35.89998999999801 -7.187539999998755, -35.84998999999802 -7.187539999998755, -35.84998999999802 -7.237539999998756, -35.89998999999801 -7.237539999998756))
1589;POINT (-35.87498999999802 -7.162539999998755);POLYGON ((-35.89998999999801 -7.187539999998755, -35.89998999999801 -7.137539999998754, -35.84998999999802 -7.137539999998754, -35.84998999999802 -7.187539999998755, -35.89998999999801 -7.187539999998755))
1590;POINT (-35.87498999999802 -7.112539999998754);POLYGON ((-35.89998999999801 -7.137539999998754, -35.89998999999801 -7.087539999998754, -35.84998999999802 -7.087539999998754, -35.84998999999802 -7.137539999998754, -35.89998999999801 -7.137539999998754))
1591;POINT (-35.87498999999802 -7.062539999998753);POLYGON ((-35.89998999999801 -7.087539999998754, -35.89998999999801 -7.037539999998753, -35.84998999999802 -7.037539999998753, -35.84998999999802 -7.087539999998754, -35.89998999999801 -7.087539999998754))
1592;POINT (-35.87498999999802 -7.012539999998753);POLYGON ((-35.89998999999801 -7.037539999998753, -35.89998999999801 -6.987539999998752, -35.84998999999802 -6.987539999998752, -35.84998999999802 -7.037539999998753, -35.89998999999801 -7.037539999998753))
1593;POINT (-35.87498999999802 -6.962539999998753);POLYGON ((-35.89998999999801 -6.987539999998752, -35.89998999999801 -6.937539999998751, -35.84998999999802 -6.937539999998751, -35.84998999999802 -6.987539999998752, -35.89998999999801 -6.987539999998752))
1594;POINT (-35.87498999999802 -6.91253999999875);POLYGON ((-35.89998999999801 -6.937539999998751, -35.89998999999801 -6.887539999998751, -35.84998999999802 -6.887539999998751, -35.84998999999802 -6.937539999998751, -35.89998999999801 -6.937539999998751))
1595;POINT (-35.87498999999802 -6.86253999999875);POLYGON ((-35.89998999999801 -6.887539999998751, -35.89998999999801 -6.83753999999875, -35.84998999999802 -6.83753999999875, -35.84998999999802 -6.887539999998751, -35.89998999999801 -6.887539999998751))
1596;POINT (-35.87498999999802 -6.812539999998749);POLYGON ((-35.89998999999801 -6.83753999999875, -35.89998999999801 -6.787539999998749, -35.84998999999802 -6.787539999998749, -35.84998999999802 -6.83753999999875, -35.89998999999801 -6.83753999999875))
1597;POINT (-35.87498999999802 -6.76253999999875);POLYGON ((-35.89998999999801 -6.787539999998749, -35.89998999999801 -6.737539999998749, -35.84998999999802 -6.737539999998749, -35.84998999999802 -6.787539999998749, -35.89998999999801 -6.787539999998749))
1598;POINT (-35.87498999999802 -6.712539999998749);POLYGON ((-35.89998999999801 -6.737539999998749, -35.89998999999801 -6.687539999998748, -35.84998999999802 -6.687539999998748, -35.84998999999802 -6.737539999998749, -35.89998999999801 -6.737539999998749))
1599;POINT (-35.87498999999802 -6.662539999998748);POLYGON ((-35.89998999999801 -6.687539999998748, -35.89998999999801 -6.637539999998747, -35.84998999999802 -6.637539999998747, -35.84998999999802 -6.687539999998748, -35.89998999999801 -6.687539999998748))
1600;POINT (-35.87498999999802 -6.612539999998746);POLYGON ((-35.89998999999801 -6.637539999998747, -35.89998999999801 -6.587539999998747, -35.84998999999802 -6.587539999998747, -35.84998999999802 -6.637539999998747, -35.89998999999801 -6.637539999998747))
1601;POINT (-35.87498999999802 -6.562539999998746);POLYGON ((-35.89998999999801 -6.587539999998747, -35.89998999999801 -6.537539999998746, -35.84998999999802 -6.537539999998746, -35.84998999999802 -6.587539999998747, -35.89998999999801 -6.587539999998747))
1602;POINT (-35.87475614104036 -6.513049974824642);POLYGON ((-35.89998999999801 -6.490013573556295, -35.87002999999822 -6.488239999998768, -35.85829310678746 -6.487539999998745, -35.84998999999802 -6.487539999998745, -35.84998999999802 -6.537539999998746, -35.89998999999801 -6.537539999998746, -35.89998999999801 -6.490013573556295))
1603;POINT (-35.85275898849583 -6.48737512306748);POLYGON ((-35.85829310678746 -6.487539999998745, -35.85275999999794 -6.487209999999322, -35.84998999999802 -6.487045828906143, -35.84998999999802 -6.487539999998745, -35.85829310678746 -6.487539999998745))
1604;POINT (-35.82639752901044 -7.742747162548673);POLYGON ((-35.79998999999802 -7.742342822297437, -35.80576999999903 -7.746269999997821, -35.81552999999803 -7.746269999997821, -35.81998999999814 -7.748369999999341, -35.82945999999902 -7.751339999998891, -35.83279999999831 -7.749489999998332, -35.84141999999883 -7.746569999999338, -35.84998999999802 -7.748260623476845, -35.84998999999802 -7.737539999998763, -35.79998999999802 -7.737539999998763, -35.79998999999802 -7.742342822297437))
1605;POINT (-35.82498999999802 -7.712539999998763);POLYGON ((-35.84998999999802 -7.737539999998763, -35.84998999999802 -7.687539999998762, -35.79998999999802 -7.687539999998762, -35.79998999999802 -7.737539999998763, -35.84998999999802 -7.737539999998763))
1606;POINT (-35.82498999999802 -7.662539999998763);POLYGON ((-35.84998999999802 -7.687539999998762, -35.84998999999802 -7.637539999998761, -35.79998999999802 -7.637539999998761, -35.79998999999802 -7.687539999998762, -35.84998999999802 -7.687539999998762))
1607;POINT (-35.82498999999802 -7.612539999998762);POLYGON ((-35.84998999999802 -7.637539999998761, -35.84998999999802 -7.587539999998761, -35.79998999999802 -7.587539999998761, -35.79998999999802 -7.637539999998761, -35.84998999999802 -7.637539999998761))
1608;POINT (-35.82498999999802 -7.562539999998759);POLYGON ((-35.84998999999802 -7.587539999998761, -35.84998999999802 -7.53753999999876, -35.79998999999802 -7.53753999999876, -35.79998999999802 -7.587539999998761, -35.84998999999802 -7.587539999998761))
1609;POINT (-35.82498999999802 -7.51253999999876);POLYGON ((-35.84998999999802 -7.53753999999876, -35.84998999999802 -7.487539999998759, -35.79998999999802 -7.487539999998759, -35.79998999999802 -7.53753999999876, -35.84998999999802 -7.53753999999876))
1610;POINT (-35.82498999999802 -7.462539999998759);POLYGON ((-35.84998999999802 -7.487539999998759, -35.84998999999802 -7.437539999998759, -35.79998999999802 -7.437539999998759, -35.79998999999802 -7.487539999998759, -35.84998999999802 -7.487539999998759))
1611;POINT (-35.82498999999802 -7.412539999998758);POLYGON ((-35.84998999999802 -7.437539999998759, -35.84998999999802 -7.387539999998758, -35.79998999999802 -7.387539999998758, -35.79998999999802 -7.437539999998759, -35.84998999999802 -7.437539999998759))
1612;POINT (-35.82498999999802 -7.362539999998758);POLYGON ((-35.84998999999802 -7.387539999998758, -35.84998999999802 -7.337539999998757, -35.79998999999802 -7.337539999998757, -35.79998999999802 -7.387539999998758, -35.84998999999802 -7.387539999998758))
1613;POINT (-35.82498999999802 -7.312539999998757);POLYGON ((-35.84998999999802 -7.337539999998757, -35.84998999999802 -7.287539999998756, -35.79998999999802 -7.287539999998756, -35.79998999999802 -7.337539999998757, -35.84998999999802 -7.337539999998757))
1614;POINT (-35.82498999999802 -7.262539999998756);POLYGON ((-35.84998999999802 -7.287539999998756, -35.84998999999802 -7.237539999998756, -35.79998999999802 -7.237539999998756, -35.79998999999802 -7.287539999998756, -35.84998999999802 -7.287539999998756))
1615;POINT (-35.82498999999802 -7.212539999998755);POLYGON ((-35.84998999999802 -7.237539999998756, -35.84998999999802 -7.187539999998755, -35.79998999999802 -7.187539999998755, -35.79998999999802 -7.237539999998756, -35.84998999999802 -7.237539999998756))
1616;POINT (-35.82498999999802 -7.162539999998755);POLYGON ((-35.84998999999802 -7.187539999998755, -35.84998999999802 -7.137539999998754, -35.79998999999802 -7.137539999998754, -35.79998999999802 -7.187539999998755, -35.84998999999802 -7.187539999998755))
1617;POINT (-35.82498999999802 -7.112539999998754);POLYGON ((-35.84998999999802 -7.137539999998754, -35.84998999999802 -7.087539999998754, -35.79998999999802 -7.087539999998754, -35.79998999999802 -7.137539999998754, -35.84998999999802 -7.137539999998754))
1618;POINT (-35.82498999999802 -7.062539999998753);POLYGON ((-35.84998999999802 -7.087539999998754, -35.84998999999802 -7.037539999998753, -35.79998999999802 -7.037539999998753, -35.79998999999802 -7.087539999998754, -35.84998999999802 -7.087539999998754))
1619;POINT (-35.82498999999802 -7.012539999998753);POLYGON ((-35.84998999999802 -7.037539999998753, -35.84998999999802 -6.987539999998752, -35.79998999999802 -6.987539999998752, -35.79998999999802 -7.037539999998753, -35.84998999999802 -7.037539999998753))
1620;POINT (-35.82498999999802 -6.962539999998753);POLYGON ((-35.84998999999802 -6.987539999998752, -35.84998999999802 -6.937539999998751, -35.79998999999802 -6.937539999998751, -35.79998999999802 -6.987539999998752, -35.84998999999802 -6.987539999998752))
1621;POINT (-35.82498999999802 -6.91253999999875);POLYGON ((-35.84998999999802 -6.937539999998751, -35.84998999999802 -6.887539999998751, -35.79998999999802 -6.887539999998751, -35.79998999999802 -6.937539999998751, -35.84998999999802 -6.937539999998751))
1622;POINT (-35.82498999999802 -6.86253999999875);POLYGON ((-35.84998999999802 -6.887539999998751, -35.84998999999802 -6.83753999999875, -35.79998999999802 -6.83753999999875, -35.79998999999802 -6.887539999998751, -35.84998999999802 -6.887539999998751))
1623;POINT (-35.82498999999802 -6.812539999998749);POLYGON ((-35.84998999999802 -6.83753999999875, -35.84998999999802 -6.787539999998749, -35.79998999999802 -6.787539999998749, -35.79998999999802 -6.83753999999875, -35.84998999999802 -6.83753999999875))
1624;POINT (-35.82498999999802 -6.76253999999875);POLYGON ((-35.84998999999802 -6.787539999998749, -35.84998999999802 -6.737539999998749, -35.79998999999802 -6.737539999998749, -35.79998999999802 -6.787539999998749, -35.84998999999802 -6.787539999998749))
1625;POINT (-35.82498999999802 -6.712539999998749);POLYGON ((-35.84998999999802 -6.737539999998749, -35.84998999999802 -6.687539999998748, -35.79998999999802 -6.687539999998748, -35.79998999999802 -6.737539999998749, -35.84998999999802 -6.737539999998749))
1626;POINT (-35.82498999999802 -6.662539999998748);POLYGON ((-35.84998999999802 -6.687539999998748, -35.84998999999802 -6.637539999998747, -35.79998999999802 -6.637539999998747, -35.79998999999802 -6.687539999998748, -35.84998999999802 -6.687539999998748))
1627;POINT (-35.82498999999802 -6.612539999998746);POLYGON ((-35.84998999999802 -6.637539999998747, -35.84998999999802 -6.587539999998747, -35.79998999999802 -6.587539999998747, -35.79998999999802 -6.637539999998747, -35.84998999999802 -6.637539999998747))
1628;POINT (-35.82498999999802 -6.562539999998746);POLYGON ((-35.84998999999802 -6.587539999998747, -35.84998999999802 -6.537539999998746, -35.79998999999802 -6.537539999998746, -35.79998999999802 -6.587539999998747, -35.84998999999802 -6.587539999998747))
1629;POINT (-35.82498999999802 -6.512539999998745);POLYGON ((-35.84998999999802 -6.537539999998746, -35.84998999999802 -6.487539999998745, -35.79998999999802 -6.487539999998745, -35.79998999999802 -6.537539999998746, -35.84998999999802 -6.537539999998746))
1630;POINT (-35.81874417552969 -6.486367376964751);POLYGON ((-35.84998999999802 -6.487045828906143, -35.81699 -6.485089999998308, -35.79998999999802 -6.484085387718445, -35.79998999999802 -6.487539999998745, -35.84998999999802 -6.487539999998745, -35.84998999999802 -6.487045828906143))
1631;POINT (-35.79246946012698 -7.73886906988349);POLYGON ((-35.7797821933062 -7.737539999998763, -35.78024999999798 -7.737939999999071, -35.78959999999825 -7.740029999999024, -35.79153999999835 -7.74000999999771, -35.79715999999826 -7.740419999998267, -35.79998999999802 -7.742342822297437, -35.79998999999802 -7.737539999998763, -35.7797821933062 -7.737539999998763))
