;QV2M;RH2M;PS;T2M;T2M_MIN;T2M_MAX;WS10M;WS50M;WS10M_MAX;WS50M_MAX;WS10M_MIN;WS50M_MIN;T2M_MIN_MINIMO;T2M_MAX_MAXIMO;WS10M_MAX_MAXIMO;WS50M_MAX_MAXIMO;WS10M_MIN_MINIMO;WS50M_MIN_MINIMO;center_point;envelope
20020131;16.775726027397262;76.47235616438356;101.13936986301373;26.83090410958904;25.88761643835616;28.083753424657534;6.873013698630137;8.018082191780822;7.850191780821918;8.93731506849315;5.872712328767123;7.073698630136986;23.83;29.83;10.88;12.62;0.91;1.12;POINT (-35.25 -6);POLYGON ((-35.375 -6.125, -35.125 -6.125, -35.125 -5.875, -35.375 -5.875, -35.375 -6.125))
20030131;16.890575342465755;77.1294794520548;101.16545205479451;26.805232876712328;25.89857534246575;28.03594520547945;6.833698630136987;7.998986301369864;7.75158904109589;8.890602739726027;5.880027397260274;7.080794520547944;24.3;30.04;11.52;13.38;0.27;0.3;POINT (-35.25 -6);POLYGON ((-35.375 -6.125, -35.125 -6.125, -35.125 -5.875, -35.375 -5.875, -35.375 -6.125))
20040131;17.15580821917808;77.68331506849314;101.12235616438358;26.936246575342462;26.04035616438356;28.13364383561644;6.752438356164383;7.904520547945205;7.707589041095891;8.839397260273973;5.704630136986301;6.887205479452055;23.15;29.56;11.15;12.92;1.12;1.16;POINT (-35.25 -6);POLYGON ((-35.375 -6.125, -35.125 -6.125, -35.125 -5.875, -35.375 -5.875, -35.375 -6.125))
20050131;17.024754098360656;77.40560109289618;101.1307923497268;26.876530054644807;26.00658469945355;28.05948087431694;6.904043715846995;8.12603825136612;7.788087431693989;8.9648087431694;5.936284153005464;7.221612021857924;23.09;29.71;10.95;13.1;2.62;2.73;POINT (-35.25 -6);POLYGON ((-35.375 -6.125, -35.125 -6.125, -35.125 -5.875, -35.375 -5.875, -35.375 -6.125))
20060131;17.04895890410959;76.88969863013699;101.1073698630137;26.99980821917808;26.10980821917808;28.20375342465753;7.042739726027397;8.273753424657535;7.947123287671232;9.123671232876712;6.05517808219178;7.3348219178082195;24.3;30.48;10.35;12.09;1.53;1.76;POINT (-35.25 -6);POLYGON ((-35.375 -6.125, -35.125 -6.125, -35.125 -5.875, -35.375 -5.875, -35.375 -6.125))
20070131;17.122958904109588;76.85523287671232;101.1084109589041;27.08654794520548;26.158383561643834;28.331150684931508;6.64682191780822;7.76668493150685;7.588438356164384;8.683643835616438;5.6138082191780825;6.765287671232876;24.38;30.15;11.87;14.01;0.6;1.09;POINT (-35.25 -6);POLYGON ((-35.375 -6.125, -35.125 -6.125, -35.125 -5.875, -35.375 -5.875, -35.375 -6.125))
20080131;16.980520547945208;77.47356164383561;101.11008219178082;26.802767123287676;25.91408219178082;28.002054794520543;7.136356164383562;8.37668493150685;8.063917808219179;9.289068493150683;6.123945205479451;7.406602739726027;23.79;29.94;11.3;13.16;1.79;1.95;POINT (-35.25 -6);POLYGON ((-35.375 -6.125, -35.125 -6.125, -35.125 -5.875, -35.375 -5.875, -35.375 -6.125))
20090131;17.170245901639344;78.25112021857923;101.06734972677596;26.83606557377049;25.91229508196721;28.069207650273224;6.67532786885246;7.801666666666666;7.668306010928961;8.804262295081967;5.591284153005465;6.726092896174864;23.16;29.71;10.85;12.67;0.2;0.37;POINT (-35.25 -6);POLYGON ((-35.375 -6.125, -35.125 -6.125, -35.125 -5.875, -35.375 -5.875, -35.375 -6.125))
20100131;17.479479452054797;79.33235616438357;101.08446575342468;26.887260273972604;26.04309589041096;27.975726027397258;5.988191780821918;7.038328767123288;6.90786301369863;8.0153698630137;5.015315068493151;6.064;24.03;29.62;10.39;12.4;0.15;0.14;POINT (-35.25 -6);POLYGON ((-35.375 -6.125, -35.125 -6.125, -35.125 -5.875, -35.375 -5.875, -35.375 -6.125))
20110131;17.410931506849316;77.06468493150685;101.0454794520548;27.304054794520543;26.32860273972603;28.60545205479452;6.828739726027397;7.961123287671232;7.764356164383561;8.909808219178082;5.7575890410958905;6.9169315068493145;23.08;30.37;11.45;13.3;0.44;0.41;POINT (-35.25 -6);POLYGON ((-35.375 -6.125, -35.125 -6.125, -35.125 -5.875, -35.375 -5.875, -35.375 -6.125))
20120131;17.37813698630137;79.5488493150685;101.0625205479452;26.74413698630137;25.874328767123284;27.88413698630137;6.703260273972603;7.875780821917808;7.64131506849315;8.848904109589041;5.64013698630137;6.8183561643835615;23.53;29.83;11.3;13.27;0.47;0.41;POINT (-35.25 -6);POLYGON ((-35.375 -6.125, -35.125 -6.125, -35.125 -5.875, -35.375 -5.875, -35.375 -6.125))
